,map_name,file_names,slope_0.2,norm_slope_0.2,curvature,curvature_linear,curvature_shift,norm_curvature,norm_curvature_linear,norm_curvature_shift,work_total,work_elastic,work_plastic,work_ratio,h_ratio,Er(GPa),H(GPa),mN,Y_name
305,BV-map1-5mN,s3-b-curves_0340.txt,155662.1944586397,4.1284641677943785,176182.78679153317,14900.541938428403,60.768125316695865,0.6142822605733985,0.3935107936606016,0.0121557129612349,268.63510986542303,80.24625429254873,188.38885557287432,0.7012815847759091,0.3698885343920339,224.386083,10.054769,5,matrix
306,LCV-map1-3mN,LCV-7-map1-indent_0381.txt,121130.45000771312,3.3426078669901784,303176.1215006865,11354.054408104092,59.49617677106015,0.6873807796591439,0.3122233974296486,0.0198433826874014,99.7699951991896,34.598358881030805,65.17163631815879,0.6532187977762693,0.3644691914729552,251.275618,13.441939,3,mc-matrix
307,SV-map2-3mN,SV-8-map2-indents_0306.txt,99706.3430314246,3.053960074857634,149616.84903328022,19600.561896535422,0.6258784948448124,0.4206230299671275,0.6003413469230221,0.0002088495917268,119.6692240988674,44.38053706892674,75.28868702994066,0.6291399279712822,0.4234841206521456,200.160375,11.91128,3,matrix
308,SAV-map2-3mN,SA-8-map2-indents_0376.txt,111466.02447557155,3.532664248943983,183559.2011477953,14845.368336595924,31.47360270346636,0.5457813382638134,0.4674831730329699,0.0104967267844713,118.08183691454872,40.82193730069789,77.25989961385085,0.654291139371086,0.5594684088761716,229.046224,10.401421,3,m6c-matrix
309,BV-map1-5mN,s3-b-curves_0330.txt,140798.69650531595,3.109950600793012,116340.24085562916,35540.99135436396,-233.3788750789397,0.2829796972827125,0.7839609319128553,-0.0466837770943104,238.57109109273895,83.99245177788261,154.5786393148564,0.6479353328470444,0.4536082222561221,250.966972,14.463318,5,m6c-matrix
310,SAV-map2-3mN,SA-8-map2-indents_0353.txt,111556.3944612238,3.3905815549761096,184212.93767576036,16428.263337960034,79.05470208308546,0.4979743182468538,0.4932727625417887,0.0263652466079511,118.7553850542208,35.602068993312216,83.15331606090858,0.7002066981884049,0.4394828328282307,220.038002,11.511842,3,m6c-matrix
311,BV-map1-5mN,s3-b-curves_0195.txt,145584.98651015572,3.75296864207342,167976.6896886092,18267.57573505533,17.882934294993074,0.555039424137938,0.4696463638578085,0.0035772038484481,264.9701111599078,85.38440064493703,179.58571051497074,0.6777583695339581,0.3700339865649644,217.788669,10.868068,5,matrix
312,LCV-map1-3mN,LCV-7-map1-indent_0107.txt,110410.95723864976,3.44436837477389,150331.1250589179,18398.512304376374,29.3814645186901,0.4374747563870576,0.5731918747201366,0.0097994979527652,122.51218838415129,39.629804901060126,82.88238348309115,0.6765235735011422,0.3993972420092571,211.369894,11.123725,3,mc-matrix
313,BV-map2-3mN,3s-a9-b-map2-curves_0040.txt,119938.2190937126,4.016056809509634,173126.34085891268,12483.360951288263,65.45466312230127,0.5827819064305064,0.4182916761230074,0.0218319798160231,121.80683918043542,30.76978591819861,91.0370532622368,0.7473886842050094,0.3355049217314788,219.283873,9.189274,3,matrix
314,LCV-map2-3mN,LCV-8-map2-indent_0149.txt,88719.28217361892,2.21183798030574,-76117.90997869772,48275.31572919918,-104.47492219842135,-0.1391311129064592,1.1919365501864123,-0.0348442162964615,114.39407946437257,50.26150969940947,64.1325697649631,0.5606284002218562,0.654289377207599,219.478988,18.259027,3,mc
315,LCV-map1-3mN,LCV-7-map1-indent_0006.txt,113452.06149440864,3.492830220948125,222209.4060392014,11814.710766616514,58.80334065270089,0.6286786656818899,0.3629281868102404,0.0196123989347272,111.9285130554196,38.430235847294185,73.49827720812542,0.6566537444460995,0.5066256601852999,225.23963,11.097953,3,matrix
316,SAV-matrix2-3mN,SA-6-3mNim_20230808_1031_00029 LC.txt,103487.44518946344,2.91897253421368,259113.53106142557,14549.144516290133,53.86560110770207,0.5925700563984935,0.4021251100923634,0.017993240280982,102.29635040454332,36.6492442643207,65.64710614022263,0.6417345866261425,0.4004623225833271,241.006699,12.605328,3,matrix
317,SV-map1-3mN,SV-7-map1-indents_0335.txt,105554.02643908116,2.963663801410423,264188.6170145491,14075.889861316862,43.71680415474852,0.6161684132417322,0.3925971304219556,0.0145816179459606,103.95180364685822,43.948942191866784,60.00286145499144,0.5772180890562636,0.6115573706851161,238.156502,13.435666,3,mc-matrix
318,BV-map1-5mN,s3-b-curves_0339.txt,158402.92486109654,3.964673809222527,257792.3730847354,8419.69735175059,96.137780612363,0.7926956580036041,0.2088174664946093,0.0192308451408757,232.39524375283932,82.17409792807615,150.2211458247632,0.6464037017234688,0.5404523688631097,239.435353,11.253624,5,mc-matrix
319,LCV-matrix2-10mN,LCV-5-10mNim_20230810_1506_00003 LC.txt,211113.257345275,4.002117806107053,231618.9350312394,10041.76124168095,128.78738287474857,0.8094247383452589,0.1877731513809951,0.0128859978295913,719.8191969206976,235.78072497421869,484.03847194647886,0.6724445166468731,0.2962288331172961,230.571203,11.701252,10,mc-matrix
320,BV-map2-3mN,3s-a9-b-map2-curves_0168.txt,112217.87655306271,3.0266454249894763,156670.7103857919,26217.81437365695,-42.64311703980181,0.338665202119506,0.7039857938988296,-0.0142233199137742,106.81848972132316,37.88742943444888,68.9310602868743,0.6453101936444458,0.4632655354577071,252.756152,13.809911,3,matrix
321,BV-map2-3mN,3s-a9-b-map2-curves_0397.txt,114023.4964796054,3.314715568079494,234048.2686181592,14629.005223531196,30.487032454050155,0.5994313024264335,0.4275643324563665,0.0101684418479082,109.41241158788048,35.47045939035304,73.94195219752744,0.6758095459593902,0.4694236845573689,239.769637,12.036524,3,mc-matrix
322,SAV-map1-3mN,SA-7-map1-indent_0218.txt,107191.15275454916,3.2367748271155667,157305.32944677517,19788.951185223366,7.179278482772332,0.4254574175655793,0.5943623656135046,0.0023945604803314,119.95039076828562,43.33344516661885,76.61694560166677,0.6387386077772076,0.5783547334085939,214.500691,11.53981,3,mc-matrix
323,SAV-matrix2-3mN,SA-6-3mNim_20230808_1549_00082 LC.txt,107836.95492762204,3.113081700565574,213433.61453703797,17176.712589286257,31.09146258665469,0.5139739569764211,0.4871756760459283,0.0103861309482755,111.22062528460825,41.40472965411209,69.81589563049616,0.6277243582459695,0.376284614831596,249.146274,11.944284,3,m6c-matrix
324,LCV-matrix2-10mN,LCV-5-10mNim_20230810_2210_00073 LC.txt,195774.07266744215,3.8168815828967735,182800.92535192185,16795.504804953496,59.735669563538586,0.673663798392932,0.3225095434893931,0.0059767891258346,749.0594174917751,226.2359382387077,522.8234792530674,0.6979733076499344,0.3106070615233864,214.477589,11.230852,10,matrix
325,LCV-map2-3mN,LCV-8-map2-indent_0285.txt,112984.77988354668,3.322353445014234,227820.412622679,14388.339308356795,29.00501106632128,0.600650691833508,0.4266617194174528,0.0096736369200995,109.89355564514145,39.10138808014912,70.79216756499233,0.64418852542717,0.5449262574870388,222.672266,12.427117,3,matrix
326,BV-matrix3-3mN,3s-5-3mNimage_20230209_0427_00017 LC.txt,124335.62179226684,3.634772088910576,267453.4981362316,10420.803063221429,91.05878160131084,0.6632406428957652,0.2999326170573048,0.0304189382775534,106.20258252507298,36.20397367260058,69.9986088524724,0.6591045828470949,0.3191161374894203,268.885834,11.372314,3,mc-matrix
327,SV-map1-3mN,SV-7-map1-indents_0299.txt,91362.49030245552,3.149200994204564,160811.10304022237,14134.44168124749,-41.53944574845612,0.5631438161801856,0.4830587473865527,-0.0138547907676536,122.85604209679228,40.2753895649986,82.58065253179367,0.6721741244661977,0.6036872015089433,187.166934,9.50287,3,matrix
328,SAV-map2-3mN,SA-8-map2-indents_0088.txt,114533.62312724545,3.822234089111622,134853.5018873058,17020.64192212844,16.280160522604845,0.4470377040666528,0.5659366974121549,0.0054295082132758,130.04903768105004,38.41930020413128,91.62973747691876,0.7045783583700481,0.432393607914956,205.547742,9.518754,3,matrix
329,BV-map1-5mN,s3-b-curves_0314.txt,144478.72280500896,3.681117791363042,188190.23605733167,16540.845550785336,-2.163709656344622,0.6057820598512353,0.4197294489272304,-0.0004328136973654,251.81624870641207,81.4888142449754,170.32743446143667,0.676395726393408,0.3566004144543702,223.904148,11.054221,5,m6c-matrix
330,SV-map2-3mN,SV-8-map2-indents_0279.txt,78295.56070744987,1.752047248247503,-31605.78979773824,49940.62530876517,-129.9944503883571,-0.0464427561120161,1.1058690322034432,-0.0433783377198547,96.56985493853364,56.308150777048624,40.26170416148501,0.4169179314508802,0.8648883036411961,232.030015,23.686487,3,mc
331,SV-map1-3mN,SV-7-map1-indents_0195.txt,101869.28346006005,3.203149462778848,144775.26346431475,18679.73439218817,34.42047294916041,0.4302825222116112,0.5881346997772724,0.0114807326927769,124.28616887787018,41.39437042837292,82.89179844949726,0.6669430653297463,0.4414202032195344,203.778492,11.20161,3,matrix
332,SV-map2-3mN,SV-8-map2-indents_0052.txt,100030.9812463436,2.992147930185468,187931.78623334577,17049.299269016676,42.69171335100219,0.4987340637191354,0.5073579477092742,0.0142459268544913,111.74435674111156,41.48838603396933,70.25597070714224,0.6287205256361241,0.5317471138239749,206.913119,12.438275,3,matrix
333,SAV-map2-3mN,SA-8-map2-indents_0301.txt,112137.43701365477,3.562117391526907,163275.53298118577,16795.044510636795,9.572350135165756,0.4946815270198613,0.5338718642321736,0.0031924539362109,118.01176890427612,36.08722288181204,81.92454602246409,0.6942065760315501,0.3395006742415847,218.373462,10.62758,3,mc-matrix
334,LCV-map2-3mN,LCV-8-map2-indent_0380.txt,114354.83567918396,3.690400911729252,140896.66509007156,17876.512220128927,27.400729382506142,0.4349426675340315,0.5735989979636268,0.009138651003922,126.34052151428963,40.86751576138506,85.47300575290457,0.676528834363227,0.4425175017704827,214.907921,10.393939,3,matrix
335,SV-map1-3mN,SV-7-map1-indents_0144.txt,99667.46948128438,3.1814294253323774,143861.70505022237,18057.093066582147,33.41605441617901,0.4378053439939743,0.5752996405840465,0.0111458245791815,127.75833416187076,46.12158068468988,81.63675347718086,0.6389935655684622,0.4182342721018806,199.811733,10.921546,3,matrix
336,SAV-map1-3mN,SA-7-map1-indent_0234.txt,109197.1770239816,3.3352092626105585,223538.29271817213,13400.56977622943,37.95868084550924,0.6158376478682034,0.406203668952423,0.0126601178840112,112.07232140558888,37.26257450803764,74.80974689755124,0.6675131375820738,0.4186038580726254,226.301405,11.422321,3,matrix
337,SAV-map2-3mN,SA-8-map2-indents_0052.txt,116163.40604901928,3.2331497090543198,305953.25601486873,10562.079317503669,101.90028527447966,0.7248359810478668,0.2968859741322298,0.0339837552100773,101.46500100924386,35.138519304952304,66.32648170429155,0.6536882771848487,0.4531002218753776,245.494057,13.050247,3,mc-matrix
338,SAV-matrix2-3mN,SA-6-3mNim_20230808_1719_00097 LC.txt,111498.82655158627,3.100718296323491,293099.2735403811,12910.64056689162,55.06139780140417,0.6414301815460043,0.3490756146463241,0.0183931442326688,99.62484757703164,27.10814084287442,72.51670673415721,0.7278977935508113,0.3951674328247011,263.469472,12.824645,3,m6c-matrix
339,SAV-map1-3mN,SA-7-map1-indent_0099.txt,107309.20691202012,3.4343450459996374,176723.48394980587,14540.76313075646,63.02079269672756,0.5348802981716345,0.4619947267893536,0.0210194419148723,120.3423443435685,40.99813233672538,79.34421200684312,0.6593208104731719,0.6385853437269481,215.285687,10.300604,3,matrix
340,SV-map2-3mN,SV-8-map2-indents_0363.txt,98856.48927457628,3.082287965018076,152982.4506847073,18513.76375159249,-0.4372391460755409,0.4453080373644165,0.5770008276729299,-0.000145903665166,118.71631081191455,45.606106903227534,73.11020390868703,0.6158395877422226,0.4801832754206501,198.693456,11.471397,3,matrix
341,LCV-map2-3mN,LCV-8-map2-indent_0229.txt,119831.5181945996,3.4881615847281537,193664.7958488168,18185.08825199779,1.8519511909321764,0.4898925094797329,0.5282013017618207,0.0006176635394576,108.74199535640436,32.65301481724389,76.08898053916045,0.6997202901213748,0.3545062096449802,245.51745,12.160887,3,matrix
342,SAV-matrix2-3mN,SA-6-3mNim_20230808_1356_00063 LC.txt,100222.85329513848,2.8044347045871207,278855.6244897188,15506.531715022533,-107.73747283687136,0.6327735789926892,0.4269223186132833,-0.0359887060695032,98.85087931852468,44.69485402462925,54.15602529389543,0.5478557769768526,0.4977138366564868,239.064624,12.876266,3,matrix
343,LCV-map1-3mN,LCV-7-map1-indent_0079.txt,120644.93623246143,3.801411326595806,189458.85567559276,13802.08120164068,67.05280261808406,0.5585419067363122,0.4327922604489715,0.0223638152650482,118.78263647987082,39.173078229007245,79.60955825086357,0.6702120832648331,0.425378336743516,234.094649,10.567929,3,matrix
344,BV-map2-3mN,3s-a9-b-map2-curves_0367.txt,114848.72754586638,3.618917267225816,163131.40531992275,18266.801677805364,-85.20292370540453,0.4801416510174024,0.5723392571309625,-0.028418733462683,117.85939094128705,38.43687265158134,79.4225182897057,0.6738751800378038,0.4639220964295883,228.68573,10.348602,3,mc-matrix
345,SV-map1-3mN,SV-7-map1-indents_0378.txt,82270.67823440899,2.2433120637846207,-24173.236253174637,39980.86814054661,-44.96914010093576,-0.0528394194542106,1.0795509317119982,-0.0149993747184337,122.39469347870356,59.11881801367193,63.275875465031646,0.516982180081537,0.8945980722250605,199.320331,15.89721,3,mc
346,SAV-map1-3mN,SA-7-map1-indent_0066.txt,110658.8393533184,3.491411677781145,191126.53890430505,13912.296222662771,39.244908658139046,0.5670917031162309,0.437660454092264,0.0130896463935341,118.05420721159864,39.94317121142997,78.11103600016868,0.6616539795160675,0.3791340653193156,215.408123,10.492157,3,mc-matrix
347,SAV-matrix2-3mN,SA-6-3mNim_20230808_1432_00069 LC.txt,99670.17567240236,2.581185219728782,215813.1156425556,24844.914344954585,-50.43983724702463,0.4080283566447698,0.6243849282914742,-0.0168496531125719,99.01174361578668,41.39304370473007,57.618699911056616,0.5819380389324822,0.5143954904702317,257.684486,14.659976,3,matrix
348,LCV-matrix2-10mN,LCV-5-10mNim_20230810_2216_00074 LC.txt,204585.4016055211,3.988347624397648,124181.62181616251,28532.66240948511,-91.16532690125771,0.4573525817250432,0.5477229103457296,-0.0091216491551997,827.0141981528327,245.6238332933744,581.3903648594584,0.7029992546174124,0.2901443902578313,226.049754,10.976858,10,mc-matrix
349,LCV-map2-3mN,LCV-8-map2-indent_0222.txt,109536.66434325164,3.4269097701263007,154881.9118771704,17872.266030164235,35.04901415507388,0.4526452819358007,0.5579775267277489,0.0116894158488301,121.93956497809256,39.51902665300925,82.42053832508331,0.6759130093656709,0.38402498126714,215.669369,11.095357,3,matrix
350,SV-matrix2-10mN,SV-5-10mNim_20230809_2227_00061 LC.txt,164299.11217816244,4.16757973507775,143558.72673649064,4111.324359759597,110.851747262501,0.8958758551553271,0.1027342384591619,0.011091524622288,920.1109091721162,332.3701017934627,587.7408073786535,0.6387716975418564,0.7197572026995243,136.26261,7.017304,10,matrix
